# Directed graph (each unordered pair of nodes is saved once): roadNet-PA.txt 
# Pennsylvania road network
# Nodes: 1088092 Edges: 3083796
# FromNodeId	ToNodeId
293702	293700
388321	388309
686639	686632
19100	19101
418838	418846
988992	988991
96895	96889
407300	407302
685414	685415
93666	93754
818425	561633
783014	782352
128764	128894
8763	8762
497831	497887
595928	595927
694422	679299
684647	684646
1077644	1077614
775855	775857
191879	191884
894007	893988
464938	478762
350477	350489
109592	107315
792777	792784
623673	623681
148965	148964
51653	51652
879494	879516
99146	99147
145241	145240
428081	428075
704997	704996
930914	936397
319856	320049
43219	43223
887506	887659
999459	999417
550324	550325
418892	418890
127227	126755
1066478	1066480
387353	387047
679162	678871
326563	326562
1008107	1008106
786349	786350
957651	957647
761922	761930
128756	128951
561099	561098
337662	323842
813923	813921
653408	676569
1078991	1078989
884362	883829
268174	268162
857855	857934
627227	624832
670371	668198
675915	675940
584501	584477
363642	364573
554182	554155
80093	80112
335106	335414
1014207	1014209
98011	98018
23698	23705
943527	943529
598665	598662
11735	11734
863259	863257
367938	368243
215694	194254
855010	867636
1045882	1045650
674166	674165
70790	70496
497490	497493
245346	245348
1041578	1041579
203745	203740
669625	669627
783964	783982
945742	945740
1055236	1055337
242307	242306
77029	60428
915028	914965
386683	386182
228837	229415
285554	285553
1003759	1003643
169705	169702
484688	480981
140870	140869
1002567	1002566
710858	711222
178053	178054
186541	186535
647317	647354
1043737	1043883
759118	759122
732874	732875
505773	505767
888477	888247
964894	965176
866377	859599
635313	635683
232941	232947
675024	674156
787343	787344
29505	16133
19830	19868
271648	271646
389556	389557
752275	752500
426741	426743
913761	913752
714548	714602
995426	995425
1042022	1041964
960390	960396
428781	428789
521270	521271
207999	207992
626705	624002
1079324	1072993
502583	502484
923168	923167
50550	50544
198287	198993
588935	592420
477043	458557
286310	310469
796262	796257
792629	792636
633371	633372
545353	545336
502473	502833
325543	325571
1007363	1007362
1090027	1090007
763956	763957
451457	451462
1046640	1046930
372939	372937
461548	461567
865306	865227
827767	827769
589562	589557
996163	996165
703772	703769
583306	583298
853363	853361
430326	430325
360414	360860
463743	463744
214744	214742
991720	991718
1075459	1063476
82656	82658
975788	975796
93328	93329
766841	779318
268202	268196
238690	238686
470735	470740
986408	979609
272156	271750
650137	650146
725216	725215
19244	18939
450937	450940
143183	143182
200389	212708
216446	216448
27162	27161
71592	55579
23626	23625
690029	689995
969225	969223
482107	482106
1047439	1047440
330273	330274
753760	753755
882163	882162
319306	318897
773270	773471
584609	584584
271933	271774
456915	457193
258753	258752
365525	356116
416296	415315
478557	478560
352211	353413
198281	211433
554966	554965
8185	3586
328464	328463
401056	401055
221495	221525
49542	49541
157709	157706
1002243	1013931
538870	539575
643713	641716
711494	711495
930340	930341
238285	238346
268656	268655
869344	869225
598788	598789
632183	632185
113300	113301
347123	347122
868885	869074
646846	646845
167466	167471
475792	479009
1022200	1022199
559318	559856
42413	42407
128966	128965
719077	719086
533966	535532
1015408	1015685
172409	172585
829344	829343
1077968	1077969
960421	961512
179053	179542
409941	397731
103565	103562
200867	200866
246714	246712
604785	589836
488505	488583
24067	24057
928133	928338
301030	297780
801222	789334
495492	495494
969260	969262
656543	656553
10537	10533
246570	242797
74426	75689
531456	531475
768355	768354
208799	210491
743236	743221
781481	781057
737361	736717
243577	243576
204605	204733
320822	320820
66189	66188
590669	596614
680560	680536
476150	476044
1043171	1043170
531065	530787
159730	159731
75043	67421
967146	967072
838787	838785
237068	237067
805090	803594
1032013	1032017
782174	782006
205031	205038
479962	479964
472926	472943
549652	549694
1064021	1064022
439909	439911
660259	660260
33081	33080
813073	812602
83062	83063
468915	468913
993578	991513
405786	405790
168231	168232
965347	965040
179535	179425
810354	811461
633794	633795
451538	451650
255763	258006
1070164	1070078
106668	106670
196319	200851
42348	55522
509768	509766
407779	407780
336611	336779
563516	563409
52984	52982
16369	16399
660610	660635
879379	879375
755477	755495
665245	665242
102015	102020
235810	240247
489835	489839
843462	843459
470941	470938
763878	763877
581023	581022
175193	175195
1085178	1087202
1039916	1052555
234930	234522
856188	855947
647931	647901
751510	751505
1072949	1072895
441137	441136
39072	39065
220644	220628
1069109	1068922
974805	974823
1047922	1047918
681607	681492
72701	72699
955240	955746
1065133	1090413
437285	437287
89133	87970
927968	927969
838421	838422
537619	537620
254643	247529
87847	87846
940605	940596
427671	427663
368778	368779
389469	389468
118570	118436
571878	571879
971627	978073
302757	303019
811499	807480
36466	36442
56472	56488
821767	821771
594141	590455
569008	569007
163447	169643
38761	38756
411310	411317
113444	123047
952884	952886
749973	749975
41105	41094
341840	341837
478570	478587
693173	693172
597643	597645
369263	369293
832966	832957
939963	939965
838511	838509
428345	428361
478749	463015
74590	74591
637102	637112
74550	74562
469139	470583
100987	100972
531842	531690
923348	922953
41822	41776
80070	80074
467464	475345
632230	632229
643268	643271
57308	57341
983367	983376
84603	84594
53064	53063
396540	396541
469837	469839
631291	631316
758935	758936
717481	712927
85285	85277
422358	422342
699687	699686
137466	137467
1000635	1000610
1052812	1052810
8322	8323
797833	797703
422859	422856
403707	403705
626836	629414
717136	717137
277507	277506
103163	103162
304215	304195
103880	103884
1035031	1035006
741220	741222
4101	4102
185500	183949
642447	642445
648017	648018
597595	597594
899451	898857
353278	257944
754384	754385
4555	4141
439581	441667
342664	342658
805818	805843
741921	741920
20787	17312
552756	552758
1043996	1043995
986530	986527
158482	158483
190769	190770
42691	42687
535430	533687
796948	796947
67521	67557
403225	403224
441649	441647
159033	169955
160165	160942
696637	696647
797749	797750
475214	474924
1074072	1076708
598419	598420
905163	905165
890624	890623
719802	719805
983621	983545
619088	619148
581331	583267
425986	425998
516749	516741
844961	844958
640247	640248
686168	686165
821492	821494
925434	925655
837725	852252
756100	756099
443766	443762
26134	26222
763155	763152
302297	302298
905057	905058
513281	513310
68388	68389
293958	308217
1020781	1020788
251814	254720
1011141	1011137
197735	197752
662122	662112
379150	379155
949433	941087
621508	621506
250098	250493
486262	486163
781160	780801
361704	361711
449879	445982
509775	509796
1060778	1060796
364350	364351
1066606	1066163
663749	663770
760835	760803
83996	83997
113304	112978
250798	250801
436896	436897
654197	654198
517346	517344
373847	374155
530136	531284
993042	993040
253265	253266
624806	624819
84530	84531
237488	253024
1066065	1066569
196866	196885
200258	211493
1079808	1079813
338335	338342
515266	514588
354613	354494
4564	4565
662199	662200
21532	21479
290991	290989
188081	214027
198674	198646
111869	111939
79502	79500
470320	470321
567397	567512
1067339	1067338
652366	634342
692277	692278
44227	44229
734869	735024
63416	72211
795049	795043
27809	27808
955173	955174
127907	127913
626919	626317
247178	246775
650854	631779
817174	817182
159203	159184
581918	581922
164996	164995
248250	248252
203748	203808
54283	54390
259160	266077
353821	349175
237880	237900
18090	18038
573298	573314
364222	364227
307758	301151
304870	304871
445941	445943
240833	240865
670265	670271
237963	237961
920801	920684
764362	764370
861663	861637
117916	117688
99383	99380
718500	718502
1004472	1004567
1064414	1063247
895811	895813
609546	609547
307539	307547
63551	57609
273861	273867
985247	985248
40710	40731
533908	535794
785127	785126
885202	885201
9706	10209
72439	72449
76613	76090
494002	494003
830467	842432
612398	612397
742776	742213
255377	255376
967084	966928
263682	263694
851047	851048
659462	659461
128169	128150
4847	4856
182132	182147
497684	497685
870788	870795
332217	332216
330256	330258
981048	981170
859772	859771
58829	58828
258748	260348
229275	229277
385139	385138
926953	922894
1032839	1032837
801784	792428
608316	608315
665373	665598
241188	241044
831776	831810
210794	197147
638320	638354
890262	890269
666060	666042
122636	122635
654722	654721
1081826	1081811
823427	823425
566625	566626
66739	66740
313715	313977
681301	681300
907339	907340
192030	192031
438585	438588
340952	340105
472015	472016
106437	106436
1014120	1011457
142117	142095
496111	496113
379275	379276
609481	616004
230208	230221
348847	348949
138459	154255
22238	34543
1071946	1071945
7047	7050
324474	323658
386825	386821
891938	891939
299906	299910
41012	41002
30031	30030
46014	46016
348748	349683
120798	120713
663802	663803
676710	668817
405898	405897
574775	574774
676081	676080
211823	211821
958864	958863
823217	823494
518408	518411
16907	16902
749630	749632
134276	150886
315714	314877
840997	840917
563436	563440
631644	631652
336233	336120
1085463	1085464
464044	480209
645479	647328
642408	642407
231565	234993
149871	149874
831614	831612
266874	265198
698221	698223
223731	221665
396736	396728
181789	181822
654576	654568
916949	910202
1002834	1002895
647705	647701
256348	256346
410802	410807
362313	362320
595443	594916
752063	752061
173469	173472
450610	450724
73740	73739
430895	433666
792772	792761
211761	211788
1019716	1019717
860627	860626
392514	392485
186186	186185
105038	109255
769436	769419
628125	628124
1039050	1039046
522807	522806
140131	140132
584884	584885
136728	136729
812009	812003
1087647	1067000
967208	967210
255776	256002
436759	436760
622002	623036
817881	817845
379087	382325
745809	745810
27846	27847
226521	226546
807160	807210
706558	702807
757358	756099
337581	337582
363500	363602
447401	447402
184339	172893
877132	869529
601483	601480
356682	356683
934422	934420
592985	592971
143222	143221
116479	116478
326790	326910
543475	543477
830016	830015
1062953	1062954
804764	804766
244284	244294
146769	146294
512291	512300
471457	464741
813169	813166
1048045	1048448
177135	177126
496543	495942
592230	592229
620736	621134
440360	440358
874543	874853
851151	851044
785342	785343
271168	271373
814910	814908
525912	525926
100873	103703
561404	561498
656464	656461
1061952	1061953
417580	417622
661133	661134
858384	858382
21285	21289
274449	274758
863010	862987
63549	63544
662780	662769
526360	526361
998096	998097
38581	38580
841590	841611
787907	788379
68005	67969
11904	35195
411203	411204
746331	746332
881516	880292
996537	996625
744662	744580
608233	609414
775418	775407
532156	532256
857811	857775
184714	175647
11033	11032
